;Energy_1;Energy_2;Energy_3;Energy_4;Energy_5;Energy_6;Energy_7;Energy_8;Energy_Total
2022-04-04 12:00:00+02:00;444450819.0;434969619.0;403224888.0;415691065.0;160977544.0;162175622.0;159915368.0;161502640.0;2342907565.0
2022-04-04 12:15:00+02:00;444456835.0;434975571.0;403230808.0;415696601.0;160979848.0;162177926.0;159917672.0;161504944.0;2342940205.0
2022-04-04 12:30:00+02:00;444462434.0;434981171.0;403236344.0;415701881.0;160981944.0;162180134.0;159919768.0;161507152.0;2342970828.0
2022-04-04 12:45:00+02:00;444468450.0;434987155.0;403242263.0;415707417.0;160984248.0;162182342.0;159922072.0;161509440.0;2343003387.0
2022-04-04 13:00:00+02:00;444472642.0;434991347.0;403246391.0;415711353.0;160985848.0;162184022.0;159923672.0;161511040.0;2343026315.0
2022-04-04 13:15:00+02:00;444475522.0;434994195.0;403249239.0;415714009.0;160986952.0;162185126.0;159924760.0;161512144.0;2343041947.0
2022-04-04 13:30:00+02:00;444479458.0;434998163.0;403253175.0;415717721.0;160988440.0;162186630.0;159926264.0;161513632.0;2343063483.0
2022-04-04 13:45:00+02:00;444484066.0;435002771.0;403257719.0;415722009.0;160990248.0;162188422.0;159928056.0;161515440.0;2343088731.0
2022-04-04 14:00:00+02:00;444487938.0;435006675.0;403261591.0;415725657.0;160991752.0;162189926.0;159929576.0;161516944.0;2343110059.0
2022-04-04 14:15:00+02:00;444491010.0;435009715.0;403264599.0;415728505.0;160992856.0;162191030.0;159930664.0;161518144.0;2343126523.0
2022-04-04 14:30:00+02:00;444493666.0;435012371.0;403267255.0;415730969.0;160993944.0;162192134.0;159931752.0;161519136.0;2343141227.0
2022-04-04 14:45:00+02:00;444496290.0;435015027.0;403269879.0;415733433.0;160994952.0;162193126.0;159932776.0;161520144.0;2343155627.0
2022-04-04 15:00:00+02:00;444498882.0;435017619.0;403272407.0;415735833.0;160995944.0;162194118.0;159933768.0;161521136.0;2343169707.0
2022-04-04 15:15:00+02:00;444500930.0;435019667.0;403274455.0;415737753.0;160996744.0;162194934.0;159934568.0;161521936.0;2343180987.0
2022-04-04 15:30:00+02:00;444502658.0;435021426.0;403276183.0;415739385.0;160997448.0;162195638.0;159935272.0;161522640.0;2343190650.0
2022-04-04 15:45:00+02:00;444504098.0;435022866.0;403277591.0;415740729.0;160997944.0;162196134.0;159935768.0;161523232.0;2343198362.0
2022-04-04 16:00:00+02:00;444505218.0;435023986.0;403278711.0;415741785.0;160998440.0;162196630.0;159936264.0;161523648.0;2343204682.0
2022-04-04 16:15:00+02:00;444506466.0;435025234.0;403279959.0;415742905.0;160998936.0;162197126.0;159936760.0;161524144.0;2343211530.0
2022-04-04 16:30:00+02:00;444507618.0;435026386.0;403281047.0;415743961.0;160999352.0;162197526.0;159937256.0;161524640.0;2343217786.0
2022-04-04 16:45:00+02:00;444508354.0;435027154.0;403281815.0;415744697.0;160999640.0;162197926.0;159937560.0;161524944.0;2343222090.0
2022-04-04 17:00:00+02:00;444508930.0;435027698.0;403282359.0;415745209.0;160999944.0;162198134.0;159937768.0;161525248.0;2343225290.0
2022-04-04 17:15:00+02:00;444509282.0;435028082.0;403282743.0;415745529.0;161000040.0;162198342.0;159937960.0;161525328.0;2343227306.0
2022-04-04 17:30:00+02:00;444509698.0;435028498.0;403283127.0;415745913.0;161000248.0;162198422.0;159938152.0;161525536.0;2343229594.0
2022-04-04 17:45:00+02:00;444510146.0;435028946.0;403283575.0;415746297.0;161000456.0;162198630.0;159938360.0;161525744.0;2343232154.0
2022-04-04 18:00:00+02:00;444510882.0;435029682.0;403284311.0;415747001.0;161000744.0;162198918.0;159938664.0;161526032.0;2343236234.0
2022-04-04 18:15:00+02:00;444511298.0;435030098.0;403284727.0;415747385.0;161000952.0;162199125.0;159938760.0;161526240.0;2343238585.0
2022-04-04 18:30:00+02:00;444511618.0;435030450.0;403285047.0;415747705.0;161001048.0;162199333.0;159938968.0;161526432.0;2343240601.0
2022-04-04 18:45:00+02:00;444511842.0;435030674.0;403285271.0;415747897.0;161001240.0;162199429.0;159939064.0;161526544.0;2343241961.0
2022-04-04 19:00:00+02:00;444512002.0;435030802.0;403285399.0;415748025.0;161001240.0;162199525.0;159939176.0;161526640.0;2343242809.0
2022-04-04 19:15:00+02:00;444512098.0;435030898.0;403285495.0;415748121.0;161001352.0;162199525.0;159939256.0;161526640.0;2343243385.0
2022-04-04 19:30:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001352.0;162199621.0;159939256.0;161526736.0;2343243705.0
2022-04-04 19:45:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-04 20:00:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-04 20:15:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-04 20:30:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-04 20:45:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-04 21:00:00+02:00;;;;;;;;;
2022-04-04 21:15:00+02:00;;;;;;;;;
2022-04-04 21:30:00+02:00;;;;;;;;;
2022-04-04 21:45:00+02:00;;;;;;;;;
2022-04-04 22:00:00+02:00;;;;;;;;;
2022-04-04 22:15:00+02:00;444512130.0;;;;;;;161526736.0;
2022-04-04 22:30:00+02:00;;;;;;;;;
2022-04-05 02:15:00+02:00;;;;;;;;;
2022-04-05 02:30:00+02:00;;;;;;;;;
2022-04-05 02:45:00+02:00;;;;;;;;;
2022-04-05 03:00:00+02:00;;;;;;;;;
2022-04-05 03:15:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;;161526736.0;
2022-04-05 03:30:00+02:00;;;;;;;;;
2022-04-05 03:45:00+02:00;;;;;;;;;
2022-04-05 04:00:00+02:00;;;;;;;;;
2022-04-05 04:15:00+02:00;;;;;;;;;
2022-04-05 04:30:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;;161526736.0;
2022-04-05 04:45:00+02:00;;;;;;;;;
2022-04-05 05:00:00+02:00;;;;;;;;;
2022-04-05 05:15:00+02:00;;;;;;;;;
2022-04-05 05:30:00+02:00;;;;;;;;;
2022-04-05 05:45:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;;162199621.0;;161526736.0;
2022-04-05 06:00:00+02:00;;;;;;;;;
2022-04-05 06:15:00+02:00;;;;;;;;;
2022-04-05 06:30:00+02:00;;;;;;;;;
2022-04-05 06:45:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-05 07:00:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-05 07:15:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-05 07:30:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-05 07:45:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199621.0;159939256.0;161526736.0;2343243801.0
2022-04-05 08:00:00+02:00;444512130.0;435030930.0;403285527.0;415748153.0;161001448.0;162199733.0;159939368.0;161526736.0;2343244025.0
2022-04-05 08:15:00+02:00;444512162.0;435031026.0;403285591.0;415748185.0;161001560.0;162199733.0;159939368.0;161526848.0;2343244473.0
2022-04-05 08:30:00+02:00;444512322.0;435031154.0;403285719.0;415748313.0;161001560.0;162199829.0;159939464.0;161526928.0;2343245289.0
2022-04-05 08:45:00+02:00;444512578.0;435031410.0;403285975.0;415748537.0;161001752.0;162199925.0;159939560.0;161527040.0;2343246777.0
2022-04-05 09:00:00+02:00;444512994.0;435031858.0;403286423.0;415748953.0;161001944.0;162200133.0;159939752.0;161527248.0;2343249305.0
2022-04-05 09:15:00+02:00;444513634.0;435032466.0;403287031.0;415749529.0;161002136.0;162200437.0;159940072.0;161527536.0;2343252841.0
2022-04-05 09:30:00+02:00;444514306.0;435033170.0;403287735.0;415750169.0;161002456.0;162200725.0;159940360.0;161527840.0;2343256761.0
2022-04-05 09:45:00+02:00;444515330.0;435034194.0;403288727.0;415751097.0;161002840.0;162201125.0;159940760.0;161528240.0;2343262313.0
2022-04-05 10:00:00+02:00;444516226.0;435035090.0;403289623.0;415751929.0;161003240.0;162201541.0;159941160.0;161528640.0;2343267449.0
2022-04-05 10:15:00+02:00;444517218.0;435036082.0;403290615.0;415752889.0;161003656.0;162201925.0;159941560.0;161529040.0;2343272985.0
2022-04-05 10:30:00+02:00;444518370.0;435037266.0;403291767.0;415753977.0;161004152.0;162202325.0;159941960.0;161529440.0;2343279257.0
2022-04-05 10:45:00+02:00;444520258.0;435039154.0;403293655.0;415755736.0;161004840.0;162203125.0;159942760.0;161530240.0;2343289768.0
2022-04-05 11:00:00+02:00;444522946.0;435041842.0;403296343.0;415758264.0;161005944.0;162204133.0;159943768.0;161531232.0;2343304472.0
2022-04-05 11:15:00+02:00;444525249.0;435044146.0;403298647.0;415760408.0;161006856.0;162205029.0;159944664.0;161532144.0;2343317143.0
2022-04-05 11:30:00+02:00;444529121.0;435047986.0;403302454.0;415763960.0;161008344.0;162206533.0;159946152.0;161533648.0;2343338198.0
2022-04-05 11:45:00+02:00;444532961.0;435051794.0;403306262.0;415767544.0;161009752.0;162208021.0;159947672.0;161535136.0;2343359142.0
2022-04-05 12:00:00+02:00;444535393.0;435054226.0;403308694.0;415769816.0;161010744.0;162209029.0;159948568.0;161536144.0;2343372614.0
2022-04-05 12:15:00+02:00;444537697.0;435056594.0;403310998.0;415772024.0;161011656.0;162209829.0;159949464.0;161536944.0;2343385206.0
2022-04-05 12:30:00+02:00;444541537.0;435060434.0;403314838.0;415775608.0;161013048.0;162211333.0;159950952.0;161538448.0;2343406198.0
2022-04-05 12:45:00+02:00;444547073.0;435065970.0;403320310.0;415780792.0;161015144.0;162213429.0;159953064.0;161540544.0;2343436326.0
2022-04-05 13:00:00+02:00;444551713.0;435070578.0;403324918.0;415785112.0;161016952.0;162215237.0;159954856.0;161542352.0;2343461718.0
2022-04-05 13:15:00+02:00;444555265.0;435074098.0;403328406.0;415788344.0;161018344.0;162216629.0;159956264.0;161543744.0;2343481094.0
2022-04-05 13:30:00+02:00;444557441.0;435076306.0;403330614.0;415790424.0;161019144.0;162217541.0;159957064.0;161544639.0;2343493173.0
2022-04-05 13:45:00+02:00;444561665.0;435080530.0;403334806.0;415794392.0;161020839.0;162219125.0;159958664.0;161546239.0;2343516260.0
2022-04-05 14:00:00+02:00;444565185.0;435083986.0;403338294.0;415797592.0;161022247.0;162220533.0;159960056.0;161547647.0;2343535540.0
2022-04-05 14:15:00+02:00;444568513.0;435087313.0;403341526.0;415800632.0;161023447.0;162221829.0;159961368.0;161548943.0;2343553571.0
2022-04-05 14:30:00+02:00;444571809.0;435090577.0;403344854.0;415803736.0;161024743.0;162223125.0;159962664.0;161550239.0;2343571747.0
2022-04-05 14:45:00+02:00;444574049.0;435092817.0;403347062.0;415805848.0;161025543.0;162223941.0;159963464.0;161551039.0;2343583763.0
2022-04-05 15:00:00+02:00;444578017.0;435096753.0;403350966.0;415809528.0;161027159.0;162225429.0;159964968.0;161552527.0;2343605347.0
2022-04-05 15:15:00+02:00;444581089.0;435099921.0;403354070.0;415812440.0;161028343.0;162226629.0;159966264.0;161553839.0;2343622595.0
2022-04-05 15:30:00+02:00;444585377.0;435104209.0;403358358.0;415816472.0;161029943.0;162228325.0;159967864.0;161555439.0;2343645987.0
2022-04-05 15:45:00+02:00;444589856.0;435108657.0;403362742.0;415820567.0;161031639.0;162230021.0;159969560.0;161557135.0;2343670177.0
2022-04-05 16:00:00+02:00;444593600.0;435112401.0;403366454.0;415824119.0;161033047.0;162231429.0;159970967.0;161558543.0;2343690560.0
2022-04-05 16:15:00+02:00;444596704.0;435115537.0;403369525.0;415826999.0;161034247.0;162232629.0;159972167.0;161559743.0;2343707551.0
2022-04-05 16:30:00+02:00;444598368.0;435117169.0;403371157.0;415828535.0;161034951.0;162233333.0;159972855.0;161560447.0;2343716815.0
2022-04-05 16:45:00+02:00;444601664.0;435120497.0;403374421.0;415831607.0;161036151.0;162234533.0;159974055.0;161561631.0;2343734559.0
2022-04-05 17:00:00+02:00;444604256.0;435123089.0;403376981.0;415834007.0;161037143.0;162235525.0;159975063.0;161562639.0;2343748703.0
2022-04-05 17:15:00+02:00;444608416.0;435127249.0;403381045.0;415837879.0;161038743.0;162237125.0;159976663.0;161564239.0;2343771359.0
2022-04-05 17:30:00+02:00;444612032.0;435130865.0;403384661.0;415841239.0;161040151.0;162238533.0;159978071.0;161565647.0;2343791199.0
2022-04-05 17:45:00+02:00;444614336.0;435133137.0;403386933.0;415843415.0;161041047.0;162239429.0;159978967.0;161566543.0;2343803807.0
2022-04-05 18:00:00+02:00;444616192.0;435134993.0;403388789.0;415845143.0;161041751.0;162240133.0;159979671.0;161567247.0;2343813919.0
2022-04-05 18:15:00+02:00;444617536.0;435136369.0;403390101.0;415846391.0;161042343.0;162240725.0;159980167.0;161567839.0;2343821471.0
2022-04-05 18:30:00+02:00;444618464.0;435137265.0;403391029.0;415847255.0;161042647.0;162241029.0;159980567.0;161568239.0;2343826495.0
2022-04-05 18:45:00+02:00;444619584.0;435138417.0;403392149.0;415848311.0;161043159.0;162241525.0;159980967.0;161568639.0;2343832751.0
2022-04-05 19:00:00+02:00;444619968.0;435138769.0;403392533.0;415848631.0;161043351.0;162241733.0;159981159.0;161568847.0;2343834991.0
2022-04-05 19:15:00+02:00;444620096.0;435138897.0;403392629.0;415848759.0;161043351.0;162241733.0;159981271.0;161568847.0;2343835583.0
2022-04-05 19:30:00+02:00;444620224.0;435139057.0;403392789.0;415848887.0;161043447.0;162241829.0;159981351.0;161568943.0;2343836527.0
2022-04-05 19:45:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 20:00:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 20:15:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 20:30:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 20:45:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 21:00:00+02:00;444620320.0;435139153.0;403392885.0;415848983.0;161043543.0;162241925.0;159981351.0;161569039.0;2343837199.0
2022-04-05 21:15:00+02:00;;;;;;;;;
2022-04-05 21:30:00+02:00;;;;;;;;;
2022-04-05 21:45:00+02:00;;;;;;;;;
2022-04-05 22:00:00+02:00;;;;;;;;;
2022-04-05 22:15:00+02:00;;;;;;;;;
2022-04-05 22:30:00+02:00;;;;;;;;;
2022-04-07 12:15:00+02:00;;;;;;;;;
2022-04-07 12:30:00+02:00;444631168.0;435150065.0;403402965.0;415859031.0;161113846.0;162312436.0;160051462.0;161639438.0;2344160411.0
2022-04-07 12:45:00+02:00;444636928.0;435155792.0;403408661.0;415864375.0;161115942.0;162314628.0;160053670.0;161641550.0;2344191546.0
2022-04-07 13:00:00+02:00;444650784.0;435169584.0;403422261.0;415877111.0;161121142.0;162319828.0;160058854.0;161646846.0;2344266410.0
2022-04-07 13:15:00+02:00;444662431.0;435181168.0;403433716.0;415887990.0;161125654.0;162324228.0;160063270.0;161651230.0;2344329687.0
2022-04-07 13:30:00+02:00;444671135.0;435189936.0;403442356.0;415896150.0;161128950.0;162327524.0;160066566.0;161654542.0;2344377159.0
2022-04-07 13:45:00+02:00;444680959.0;435199792.0;403452084.0;415905270.0;161132550.0;162331123.0;160070262.0;161658238.0;2344430278.0
2022-04-07 14:00:00+02:00;444692671.0;435211504.0;403463668.0;415916150.0;161136950.0;162335523.0;160074566.0;161662638.0;2344493670.0
2022-04-07 14:15:00+02:00;444704927.0;435223599.0;403475540.0;415927510.0;161141446.0;162340035.0;160079062.0;161667150.0;2344559269.0
2022-04-07 14:30:00+02:00;444721662.0;435240431.0;403492020.0;415943126.0;161147446.0;162346035.0;160085062.0;161673134.0;2344648916.0
2022-04-07 14:45:00+02:00;444736446.0;435255279.0;403506835.0;415956949.0;161152853.0;162351523.0;160090566.0;161678637.0;2344729088.0
2022-04-07 15:00:00+02:00;444749598.0;435268559.0;403519923.0;415969333.0;161157653.0;162356227.0;160095270.0;161683341.0;2344799904.0
2022-04-07 15:15:00+02:00;444762430.0;435281455.0;403532563.0;415981173.0;161162453.0;162361027.0;160100070.0;161688141.0;2344869312.0
2022-04-07 15:30:00+02:00;444772542.0;435291694.0;403542579.0;415990677.0;161166245.0;162364819.0;160103861.0;161691933.0;2344924350.0
2022-04-07 15:45:00+02:00;444783518.0;435302894.0;403553427.0;416001077.0;161170245.0;162368835.0;160107861.0;161695949.0;2344983806.0
2022-04-07 16:00:00+02:00;444789917.0;435309294.0;403559667.0;416006965.0;161172549.0;162371139.0;160110165.0;161698333.0;2345018029.0
2022-04-07 16:15:00+02:00;444798013.0;435317582.0;403567602.0;416014549.0;161175445.0;162374131.0;160113157.0;161701245.0;2345061724.0
2022-04-07 16:30:00+02:00;444803453.0;435322990.0;403572946.0;416019572.0;161177557.0;162376227.0;160115173.0;161703341.0;2345091259.0
2022-04-07 16:45:00+02:00;444810749.0;435330446.0;403580178.0;416026580.0;161180149.0;162378819.0;160117557.0;161705837.0;2345130315.0
2022-04-07 17:00:00+02:00;444817885.0;435337614.0;403587058.0;416033108.0;161182741.0;162381427.0;160120053.0;161708141.0;2345168027.0
2022-04-07 17:15:00+02:00;444825949.0;435345870.0;403595090.0;416040820.0;161185637.0;162384323.0;160122469.0;161710429.0;2345210587.0
2022-04-07 17:30:00+02:00;444829501.0;435349517.0;403598642.0;416044212.0;161186949.0;162385619.0;160123669.0;161711629.0;2345229738.0
2022-04-07 17:45:00+02:00;444831645.0;435351661.0;403600722.0;416046164.0;161187733.0;162386435.0;160124357.0;161712333.0;2345241050.0
2022-04-07 18:00:00+02:00;444832989.0;435353037.0;403602066.0;416047444.0;161188245.0;162386931.0;160124965.0;161712941.0;2345248618.0
2022-04-07 18:15:00+02:00;444834365.0;435354413.0;403603410.0;416048724.0;161188837.0;162387523.0;160125461.0;161713437.0;2345256170.0
2022-04-07 18:30:00+02:00;444835805.0;435355853.0;403604818.0;416050068.0;161189333.0;162388035.0;160126053.0;161714045.0;2345264010.0
2022-04-07 18:45:00+02:00;444837757.0;435357869.0;403606770.0;416051956.0;161189941.0;162388627.0;160126565.0;161714637.0;2345274122.0
2022-04-07 19:00:00+02:00;444839325.0;435359501.0;403608338.0;416053460.0;161190437.0;162389123.0;160127157.0;161715229.0;2345282570.0
2022-04-07 19:15:00+02:00;444840413.0;435360685.0;403609458.0;416054516.0;161190853.0;162389523.0;160127557.0;161715645.0;2345288650.0
2022-04-07 19:30:00+02:00;444841277.0;435361549.0;403610322.0;416055348.0;161191141.0;162389827.0;160127861.0;161715933.0;2345293258.0
2022-04-07 19:45:00+02:00;444841949.0;435362253.0;403610994.0;416055988.0;161191445.0;162390131.0;160128165.0;161716237.0;2345297162.0
2022-04-07 20:00:00+02:00;444842173.0;435362509.0;403611218.0;416056180.0;161191541.0;162390227.0;160128261.0;161716333.0;2345298442.0
2022-04-07 20:15:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191541.0;162390339.0;160128261.0;161716333.0;2345298714.0
2022-04-07 20:30:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;162390339.0;160128261.0;161716333.0;2345298810.0
2022-04-07 20:45:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;162390339.0;160128261.0;161716333.0;2345298810.0
2022-04-07 21:00:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;162390339.0;160128261.0;161716333.0;2345298810.0
2022-04-07 21:15:00+02:00;;;;;;;;;
2022-04-07 21:30:00+02:00;;;;;;;;;
2022-04-07 21:45:00+02:00;;;;;;;;;
2022-04-07 22:00:00+02:00;;;;;;;;;
2022-04-07 22:15:00+02:00;;;;;;;;;
2022-04-07 22:30:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;;160128261.0;161716333.0;
2022-04-08 02:15:00+02:00;;;;;;;;;
2022-04-08 02:30:00+02:00;;;;;;;;;
2022-04-08 02:45:00+02:00;;;;;;;;;
2022-04-08 03:00:00+02:00;;;;;;;;;
2022-04-08 03:15:00+02:00;;;;;;;;;
2022-04-08 03:30:00+02:00;;;;;;;;;
2022-04-08 03:45:00+02:00;;;;;;;;;
2022-04-08 04:00:00+02:00;;;;;;;;;
2022-04-08 04:15:00+02:00;;;;;;;;;
2022-04-08 04:30:00+02:00;;;;;;;;;
2022-04-08 04:45:00+02:00;;;;;;;;;
2022-04-08 05:00:00+02:00;;;;;;;;;
2022-04-08 05:15:00+02:00;;;;;;;;;
2022-04-08 05:30:00+02:00;;;;;;;;;
2022-04-08 05:45:00+02:00;;;;;;;;;
2022-04-08 06:00:00+02:00;;;;;;;;;
2022-04-08 06:15:00+02:00;;;;;;;;;
2022-04-08 06:30:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;162390339.0;160128261.0;161716333.0;2345298810.0
2022-04-08 06:45:00+02:00;444842205.0;435362541.0;403611282.0;416056212.0;161191637.0;162390339.0;160128261.0;161716333.0;2345298810.0
